ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_Coverage_4_BH,1,BCG,1,0.00,0.00,0.00,0.13,0.02
market_assignments_Coverage_4_BH,1,BCG,2,0.00,0.00,0.00,0.13,0.03
market_assignments_Coverage_4_BH,1,BCG,3,0.00,0.00,0.00,0.15,0.05
market_assignments_Coverage_4_BH,1,BCG,4,0.00,0.00,0.00,0.17,0.05
market_assignments_Coverage_4_BH,2,BCG,1,2371895.06,0.04,0.15,0.20,0.04
market_assignments_Coverage_4_BH,2,BCG,2,10214395.09,0.04,0.15,0.21,0.04
market_assignments_Coverage_4_BH,2,BCG,3,8215321.82,0.07,0.15,0.23,0.07
market_assignments_Coverage_4_BH,2,BCG,4,7728784.89,0.07,0.23,0.27,0.07
market_assignments_Coverage_4_BH,3,BCG,1,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_4_BH,3,BCG,2,0.00,0.00,0.00,0.11,0.02
market_assignments_Coverage_4_BH,3,BCG,3,0.00,0.00,0.00,0.12,0.04
market_assignments_Coverage_4_BH,3,BCG,4,0.00,0.00,0.00,0.14,0.04
market_assignments_Coverage_4_BH,4,BCG,1,6866012.01,0.06,0.22,0.29,0.06
market_assignments_Coverage_4_BH,4,BCG,2,2952563.89,0.07,0.30,0.31,0.07
market_assignments_Coverage_4_BH,4,BCG,3,1122576.03,0.11,0.33,0.34,0.11
market_assignments_Coverage_4_BH,4,BCG,4,7161891.77,0.11,0.35,0.40,0.11
market_assignments_Coverage_4_BH,5,DT,1,0.00,0.00,0.00,0.18,0.03
market_assignments_Coverage_4_BH,5,DT,2,35337130.89,0.08,0.11,0.19,0.04
market_assignments_Coverage_4_BH,5,DT,3,16080417.52,0.18,0.18,0.21,0.06
market_assignments_Coverage_4_BH,5,DT,4,0.00,0.00,0.00,0.24,0.07
market_assignments_Coverage_4_BH,6,DT,1,25558702.23,0.10,0.11,0.18,0.03
market_assignments_Coverage_4_BH,6,DT,2,0.00,0.00,0.00,0.19,0.04
market_assignments_Coverage_4_BH,6,DT,3,0.00,0.00,0.00,0.21,0.06
market_assignments_Coverage_4_BH,6,DT,4,34181341.97,0.10,0.18,0.24,0.07
market_assignments_Coverage_4_BH,7,DTP,1,0.00,0.00,0.00,0.18,0.03
market_assignments_Coverage_4_BH,7,DTP,2,0.00,0.00,0.00,0.19,0.04
market_assignments_Coverage_4_BH,7,DTP,3,19451270.86,0.06,0.16,0.21,0.06
market_assignments_Coverage_4_BH,7,DTP,4,31966277.55,0.14,0.19,0.24,0.07
market_assignments_Coverage_4_BH,8,DTP,1,0.00,0.00,0.00,0.20,0.04
market_assignments_Coverage_4_BH,8,DTP,2,38288458.11,0.04,0.05,0.21,0.04
market_assignments_Coverage_4_BH,8,DTP,3,27857928.84,0.07,0.08,0.23,0.07
market_assignments_Coverage_4_BH,8,DTP,4,42471875.22,0.07,0.15,0.27,0.07
market_assignments_Coverage_4_BH,9,DTP-HepB-Hib,1,0.00,0.00,0.00,0.81,0.16
market_assignments_Coverage_4_BH,9,DTP-HepB-Hib,2,13501290.53,0.35,0.35,0.87,0.18
